"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"38","bank -0.00607637004181172","cruise -0.00441897587463225","quarter -0.00441897587463225","worker -0.00414564995664113","loss -0.00365486087622713","cancel -0.00321980990196169","airport -0.00269807621632778","board -0.00254964591970008","line -0.00238122372377636","top -0.00230742658097072","bubble -0.00230742658097072","billion -0.00195090635771167","australia -0.00194635062116588","people -0.00180076030835363","thursday -0.0017033616012252","job -0.0017033616012252","furlough -0.0017033616012252","week -0.00161912775981243","operate -0.00154842262458577","employee -0.00141762817631752","industry -0.00141762817631752","travel -0.00138701263294505","call -0.00134471909596834","allow -0.0012556306227095","economy -0.0012556306227095","time -0.00125054338135544","passenger -0.00124231351176141","australian -0.00118645363053083","carnival -0.00118645363053083","winter -0.00118645363053083"
"39","cathay -0.00359826195277446","world -0.00348229592532268","company -0.00254608965940928","business -0.00249345566713433","hong -0.00249345566713433","furlough -0.00244419390557959","million -0.0021305133345787","kong -0.00201783856693138","next -0.00184904298266919","board -0.00169489352486207","people -0.00155949620306406","hotel -0.00127200939125827","amazon -0.00121877739239773","wednesday -0.00119378868573927","cruise -0.00108344573118446","department -0.00108344573118446","close -0.00107193906061032","quarantine -0.000928720710994813","long -0.000910089024214633","flight -0.000906823643005095","cause -0.000894865431277925","inequality -0.000894865431277925","avoid -0.000836081798981647","agency -0.000751908690889813","cnn -0.000751908690889813","contact -0.000751908690889813","context -0.000751908690889813","less -0.000751908690889813","area -0.000689821431789639","global -0.000689821431789639"
"40","hawaii -0.0113544317557233","flight -0.00644153244622148","japan -0.00588594574393797","holiday -0.00540953771518538","visitor -0.00495675905187054","company -0.00327739857106968","announce -0.00282302932433964","statement -0.00282302932433964","employee -0.00240314565795041","include -0.00240314565795041","negative -0.0022690624667705","south -0.0022690624667705","worker -0.00220607482719881","first -0.00196654968658716","traveler -0.00157246814336298","important -0.00145689439342678","korea -0.00145689439342678","within -0.00145478434639368","furlough -0.00134855542379464","continue -0.00122898547984862","world -0.00120248116896871","release -0.000935623207438785","november -0.000914514851573678","zealand -0.000818321174202663","seoul -0.000818321174202663","billion -0.000814809146774675","home -0.000814809146774675","order -0.000814809146774675","several -0.000814809146774675","de -0.000789555982589896"
"41","year -0.0169643815486682","south -0.00841982185069345","person -0.00743040728054611","korea -0.00715647308172784","airline -0.0057956809542169","unite -0.00335199680826059","plant -0.00326341811751074","million -0.00292263989974439","north -0.00283024737865889","company -0.00248489831323628","korean -0.00240500195205484","next -0.00210090189300738","prevention -0.00198766355331548","job -0.00192119472356156","commission -0.00182813273455507","subject -0.00182813273455507","material -0.00182813273455507","kenya -0.00182813273455507","industry -0.00174964776859143","statement -0.00174964776859143","airport -0.00158623714704331","can -0.00128373522843994","expect -0.00128373522843994","green -0.00119004779059217","economy -0.00114460199166777","work -0.00114460199166777","quarter -0.00114460199166777","week -0.0011014655653554","include -0.00101352119261344","world -0.00101352119261344"
"42","trial -0.0208929664265934","vaccine -0.0138256534215125","year -0.0101080915893278","pandemic -0.00601154740291998","cnn -0.00593739284257438","study -0.00486990734051135","clinical -0.0041395560627806","volunteer -0.0041395560627806","travel -0.00372325139106533","event -0.00347072373834362","anvisa -0.00347072373834362","brasil -0.00347072373834362","coronavac -0.00347072373834362","airline -0.00309241443955388","passenger -0.00309241443955388","flight -0.00287339440382295","datum -0.00239701611212167","institute -0.00239701611212167","butantan -0.00231452649975894","brazils -0.00189638261003289","sinovac -0.00182580753863737","unite -0.00180554203059169","allow -0.00173167759763188","will -0.00169785248596588","monday -0.00148606599658507","adverse -0.00139589495600612","agency -0.00108355656615017","phase -0.0010242927828677","immune -0.0010242927828677","ensemble -0.0010242927828677"
"43","rural -0.021345863507331","hospital -0.00701524562389277","year -0.00528727235095072","church -0.0047653760356362","forecast -0.00412813854957383","passenger -0.00366905735474643","morris -0.00363832068243086","rate -0.00278845934547156","flight -0.00265577037355724","airline -0.00242848232027848","death -0.00223720761678736","trial -0.00222494225116099","school -0.00184805027500223","supplier -0.00184805027500223","unite -0.00161250550511827","die -0.00155851541494101","level -0.00153317882880155","treatment -0.00153317882880155","test -0.00150351972768548","can -0.00144652706456871","virus -0.00128082403491359","news -0.00122829753153963","toll -0.00122829753153963","expert -0.00118078895907248","process -0.00118078895907248","hh -0.00118078895907248","nyc -0.00118078895907248","allow -0.00112528815581447","begin -0.00112528815581447","airport -0.000979895934484665"
"44","leader -0.00960506409142148","north -0.00743959908791936","trial -0.00687941694322125","world -0.0060970877253671","summit -0.0060970877253671","test -0.00365292825399743","new -0.00327004473216574","flight -0.00281602708926121","korean -0.0026814483035138","time -0.00261724148573739","november -0.00222189387549721","virtual -0.00205507775699898","us -0.00200637978306906","resident -0.00185823808523777","work -0.00185823808523777","tell -0.0017593428437841","forecast -0.0017320488705086","access -0.00150790347014573","coverage -0.00150790347014573","population -0.00150790347014573","tedros -0.00150790347014573","late -0.00146417532142618","traveler -0.00146417532142618","tuesday -0.0013009406603367","clinical -0.00124694103516931","travel -0.00124694103516931","hawaii -0.00124694103516931","seoul -0.00124694103516931","coronavac -0.00124694103516931","unite -0.00109118158856625"
"45","mcconnell -0.0162860741649961","house -0.0123474162380017","relief -0.00646956453061986","senate -0.0048700573306204","bill -0.00473591693356257","republican -0.00438930000550852","trial -0.00429296961680903","proposal -0.00393439537103857","stimulus -0.00393439537103857","democrat -0.00338726588373517","get -0.003285580232539","democratic -0.00248398068661815","case -0.00227756181566718","go -0.0019465142144226","south -0.0019286660732567","offer -0.00181095962236633","institute -0.00177121038129768","rural -0.00177121038129768","economic -0.00173783059146537","majority -0.00173783059146537","bipartisan -0.00173783059146537","package -0.00173783059146537","people -0.00165329038216877","volunteer -0.00157039368442746","billion -0.00150708861929361","pass -0.00145911091203899","cnn -0.00143901729854401","study -0.00122141937793696","mitch -0.00120501083425506","accord -0.00113716427180977"
"46","liability -0.00698863286627049","fund -0.00648544508696713","group -0.00482579881895184","vaccine -0.00481558882676292","accord -0.00468967002137255","local -0.00362500976903568","coronavirus -0.00348610934450588","congress -0.00269186805056287","agreement -0.00269186805056287","trial -0.0026885122990038","forecast -0.00214050138318844","business -0.00163053775497191","bipartisan -0.00162432480503205","vote -0.00138818273642838","pay -0.00135034083448549","cnn -0.00131237694977093","senator -0.00130358879620396","note -0.00123371275743023","publish -0.00123371275743023","rural -0.00120579701657308","health -0.00120188450279279","sen -0.00117290392487623","aide -0.00112914136855591","try -0.00109669387293576","volunteer -0.000987078861212298","issue -0.000923927308860817","lawmaker -0.000897724332144301","model -0.000874134269643112","official -0.000847184100269627","side -0.000833371216650725"
"47","deal -0.0101982070928128","aid -0.00720451016667489","north -0.00318491501823304","health -0.00318378010916209","congressional -0.0023911010435147","coronavirus -0.00232061587389276","korean -0.00210236701005717","world -0.00198692753624663","korea -0.00180141776135601","country -0.00155276561309659","just -0.00154626402474889","push -0.00152393199153922","pandemic -0.00149481043963606","rural -0.00139394535813209","president -0.00117156658975359","south -0.00115149360257483","source -0.00105534467671908","local -0.00104340269532166","forecast -0.00103900216989539","hill -0.000896386034425767","manchin -0.000896386034425767","gop -0.000889997500944428","drop -0.000771215239658063","kim -0.000658201062730734","one -0.000653224578182843","die -0.000647098126019485","global -0.000647098126019485","package -0.000631358201241827","group -0.000605676369097252","expect -0.000576515562839774"
"48","leader -0.00735384210233436","mcconnell -0.00706471432122835","trump -0.00553344482471896","state -0.00396325186990509","bill -0.00299988292592024","payment -0.00294993656617393","president -0.00273453004659785","group -0.00226949372581042","north -0.00219877678832314","rend -0.00209455168085515","health -0.00185581952217229","world -0.00185539284026959","local -0.00174434360855069","majority -0.00139176289830789","can -0.00134650204019737","proposal -0.001296837999056","bipartisan -0.00124813190654072","plan -0.00120518461628605","direct -0.00119767847640018","korean -0.00116843785192744","mitch -0.00108330410459712","covid -0.00103564662865341","veto -0.000928731961804319","sign -0.000866163696312983","report -0.000847331010609853","legislation -0.000840636389322413","congress -0.000836160982117473","work -0.000805697017637219","sen -0.000761017463989377","white -0.000760013788192127"
"49","trump -0.0180278824137037","check -0.00819769855592245","payment -0.00589993401500011","billion -0.00378986202147569","increase -0.0035101968608795","receive -0.00319753012107415","leader -0.00293939159976353","state -0.00260283486049961","group -0.00250397932747837","sign -0.00244837419783595","local -0.00236233965275889","include -0.00174382168542719","proposal -0.0015021996931377","vaccine -0.00143543714658778","talk -0.00141868209594087","individual -0.00134717691322039","liability -0.00133756532594342","president -0.00126951754734717","deal -0.00122917548385082","get -0.00122917548385082","spend -0.00122120370220657","bipartisan -0.00119765780985615","plan -0.00118252441755551","aid -0.00111881327100627","offer -0.00110859553009979","march -0.000905670470800368","income -0.000875159794756719","health -0.000802719647801875","amount -0.000793188477727025","legislation -0.000793188477727025"
"50","bill -0.0142688048840914","relief -0.0121670681204502","stimulus -0.0103296255544301","stock -0.0083475397303473","billion -0.0059009664827655","payment -0.00478848715344682","deal -0.0045576496560723","leader -0.00433272032845977","fund -0.00329597751677213","package -0.00311434472324945","year -0.00290242071224989","put -0.00268604179449583","nurse -0.00268435347036533","election -0.00252849605221639","day -0.00234646781118808","mcconnell -0.00208730181278116","benefit -0.00193746809073381","democrat -0.00186467638867138","can -0.00179329922395477","start -0.00177712768184524","congress -0.00177251973829795","pass -0.00169484212942916","local -0.00158763877598234","infection -0.00150511267999387","vehicle -0.00150511267999387","worry -0.00150511267999387","recovery -0.00150511267999387","sector -0.00150511267999387","immigrant -0.00150511267999387","mkhize -0.00150511267999387"
"51","trump -0.0103992379240602","relief -0.0103992379240602","stimulus -0.00849777394052192","bill -0.00845834105639476","package -0.00664256578016714","president -0.00587907327755832","life -0.00472300429012751","death -0.00464692875224376","expectancy -0.0045261934452156","check -0.00449823512119701","congress -0.00424512615392714","leader -0.00376168546005773","year -0.00343604127697084","payment -0.00335704510863266","sign -0.0033083986135522","overdose -0.00288235014370386","adult -0.00247410642149054","woman -0.0022022371548836","hispanic -0.0022022371548836","house -0.00167795581409852","public -0.00161507769301011","mcconnell -0.0015600760456615","direct -0.00148633676447008","benefit -0.00148633676447008","fund -0.00141440631955297","vote -0.00141440631955297","health -0.0012114365497729","ryan -0.00111988832385967","funeral -0.00111988832385967","kemp -0.00111988832385967"
"52","bill -0.0200301740703716","trump -0.0136248194976566","relief -0.00816196329379898","stimulus -0.00607691573737884","pass -0.00476375733184814","medical -0.00436508162857457","package -0.00431439651642562","payment -0.00408315304532741","vaccination -0.00403242573174534","house -0.00402770659663876","sign -0.0037512562380187","congress -0.00310457017495197","president -0.00285431467275377","datum -0.00267230196118146","community -0.00222539403531236","money -0.00220029846025471","coverage -0.00188551033997952","direct -0.00153880898287351","among -0.00146500268493988","must -0.00138293490167551","resident -0.00138293490167551","disable -0.00138293490167551","vote -0.00137180905110534","unemployment -0.00129195400982357","benefit -0.00129195400982357","check -0.00115768911535946","senate -0.00108129624985792","black -0.00105395876266762","nearly -0.00105025396184538","elderly -0.00102358277247788"
"53","mask -0.0248370350973138","trump -0.0149768549741334","bill -0.011996467108799","standard -0.00776977511230403","president -0.00589202130740973","check -0.00565392250757646","relief -0.00561140861288334","sign -0.00390961975169513","stimulus -0.00371920288716654","pass -0.00285032235354732","senate -0.00268718420270242","house -0.00237548296588064","payment -0.00194392522405828","republican -0.00181245815607167","draft -0.00177692596870171","individual -0.00168468902506702","money -0.00168468902506702","package -0.00156165494920435","mcconnell -0.00144334595289586","increase -0.00132031414049083","child -0.00125894677514338","analysis -0.00114380478352039","misc -0.00114380478352039","filtration -0.00114380478352039","direct -0.00111667559641171","congress -0.00111667559641171","march -0.00101717502899934","need -0.00101717502899934","unemployment -0.00101717502899934","currently -0.00100647649864516"
"54","airline -0.00676080692527325","federal -0.00632122227223408","mask -0.00605984868371823","year -0.00591955673459843","transportation -0.00486582574087113","order -0.00291636932616235","wear -0.00257430155684268","death -0.00215438392624501","day -0.00189053867361455","mandate -0.00167269444787943","medical -0.0014017729098702","adult -0.00139984659838988","report -0.00138255992688374","board -0.00135399535763858","rule -0.00135399535763858","one -0.00128692958083421","announcement -0.00124144412043403","call -0.00112513508300405","law -0.00106919718696918","standard -0.000889570665114414","share -0.000873494840098021","lose -0.000844613966735408","collect -0.00081818151247226","enforce -0.00081818151247226","tsa -0.00081818151247226","help -0.000784779810809488","life -0.000784779810809488","security -0.000782557901128911","age -0.000748287933998726","airport -0.000721324294588488"
"55","mask -0.00753443946095267","vaccine -0.00635557815189236","health -0.00439395659800845","fit -0.00315271536950557","pandemic -0.00291535726088332","procedure -0.00245927895880071","high -0.00228746433936566","cloth -0.00220680602254097","improve -0.0019897815496297","federal -0.00193104454510251","death -0.00179959926269735","standard -0.00179959926269735","double -0.00177607008193781","knot -0.00157059718304764","state -0.00138255361625383","credit -0.00138101304630389","public -0.00135052040203743","among -0.00123447697267109","daycare -0.00120142610121798","gap -0.00120142610121798","block -0.00119600742277703","black -0.000968121983275116","particle -0.000966993337787381","life -0.000916222954913781","alone -0.000882005193478586","staff -0.000882005193478586","say -0.000865674806187378","accord -0.000817428925719677","hispanic -0.000817428925719677","must -0.000741830471945981"
"56","zoo -0.0171172090372534","gorilla -0.00944057005375654","ash -0.00525286907553202","store -0.00413835231458926","label -0.00413835231458926","kroger -0.00413835231458926","black -0.00387513532818795","customer -0.00316032638708674","vaccination -0.00279889820718759","vaccine -0.00255092080093799","health -0.00240262512546674","church -0.00239361967031382","degree -0.00231674243141711","celsius -0.00231674243141711","find -0.00226392838632894","wear -0.00213920096978493","understand -0.00209527180889568","medical -0.00205910978203216","good -0.00190051447544359","astm -0.00186132483754164","white -0.00178654203326445","report -0.00158766575647795","state -0.00147886505966111","federal -0.00127013919109598","hispanic -0.00117751020295698","community -0.00108841925778436","disease -0.00108841925778436","order -0.00108841925778436","population -0.00108841925778436","among -0.00107967721050528"
"57","mask -0.0619526312049221","store -0.0106864641513329","disability -0.00678803375756587","temperature -0.00366166100331489","storage -0.00366166100331489","april -0.00298344820120089","use -0.00249578570618492","medical -0.00212425846609499","report -0.00200718988697979","good -0.00167620860751483","time -0.00167620860751483","fact -0.00167171207805317","learn -0.00167171207805317","paranoia -0.00167171207805317","alternative -0.00167171207805317","differently -0.00167171207805317","still -0.0016447731114797","among -0.00157260127788339","cdc -0.00157260127788339","state -0.00147234348268954","note -0.001265451251103","officer -0.001265451251103","struggle -0.001265451251103","federal -0.00119160929422013","white -0.00102109802167183","drug -0.000872233949577805","airline -0.000863855522973633","disease -0.000863855522973633","provide -0.000863855522973633","fit -0.000863855522973633"
"58","mask -0.0544422444411443","pope -0.00897010226203204","israel -0.00681559233194867","vatican -0.00681559233194867","visit -0.00497469251558802","trip -0.00497469251558802","fake -0.00497469251558802","american -0.00355256543336385","israeli -0.00343569935638932","report -0.00253428351242579","us -0.00253428351242579","francis -0.00218903501846252","distribution -0.00216644838806823","leave -0.00184834634320119","adult -0.00169137123584467","meet -0.00146249001752935","use -0.001448812502297","federal -0.00133467679197485","cope -0.00122707689599022","nigerian -0.00122707689599022","iraq -0.00122707689599022","permission -0.00122707689599022","frederiksen -0.00122707689599022","airline -0.00122528784950643","cdc -0.00122528784950643","medical -0.00122528784950643","coronavirus -0.00112063454769312","order -0.00112063454769312","black -0.00112063454769312","datum -0.00102070625561174"
"59","mask -0.0558854374940559","child -0.0108882172894021","spend -0.00887803286538408","deploy -0.00312418674566595","negative -0.00312418674566595","el -0.00312418674566595","quarantine -0.00296426109654374","can -0.0028716534908253","store -0.00219265029517451","first -0.00210229406289081","arrival -0.00180799459809944","david -0.00180799459809944","us -0.00179201358270303","fit -0.00143253778611641","zoo -0.00143253778611641","put -0.00137886543677923","jersey -0.00137886543677923","reiterate -0.00137886543677923","extension -0.00137886543677923","shapps -0.00137886543677923","little -0.00126812401847759","use -0.00126812401847759","also -0.00111387222141435","american -0.00111387222141435","standard -0.00096974500637681","authority -0.00094054268197924","district -0.00094054268197924","previously -0.00094054268197924","stop -0.00094054268197924","turn -0.00094054268197924"
"60","child -0.00827149641163588","store -0.00686625420089798","vaccination -0.00500304307971094","apple -0.00493867824795885","review -0.00493867824795885","zoo -0.00446695039742573","airport -0.00376769613980249","cqc -0.00376769613980249","dnacpr -0.00376769613980249","standard -0.00301609417880405","decision -0.00279634473316104","claim -0.00275958374826457","gorilla -0.00221044547864579","trust -0.00191140298324127","meet -0.00185536678321058","two -0.00185536678321058","last -0.00153183916871474","customer -0.00123967679856346","ash -0.00123967679856346","flight -0.00122070664659973","korean -0.00122070664659973","many -0.00122070664659973","map -0.00122070664659973","question -0.00122070664659973","without -0.00122070664659973","document -0.00122070664659973","certificate -0.00122070664659973","recall -0.00122070664659973","passenger -0.00113273021861632","allow -0.00097871241456593"
"61","export -0.0297277291609802","eu -0.0113188316389802","commission -0.00661166912202016","easter -0.00464486564814437","germany -0.00365985132675872","rule -0.00365985132675872","store -0.00325569718723329","control -0.00267578419737702","coronavirus -0.00267578419737702","digital -0.00232488179277379","one -0.00208216990217003","europe -0.00204932425287663","shipment -0.00204932425287663","result -0.00191918625020537","visit -0.00191918625020537","unite -0.00172995401320397","location -0.00155292981007571","meet -0.00155292981007571","washington -0.00155292981007571","already -0.00142061101285096","german -0.00142061101285096","institute -0.00142061101285096","robert -0.00142061101285096","draft -0.00142061101285096","care -0.0013246681206277","health -0.0013246681206277","next -0.00131830113789178","get -0.00122586981463335","apple -0.00122586981463335","trip -0.00122586981463335"
"62","export -0.00754466311521385","letter -0.00697987443067138","call -0.00591774379336474","work -0.00583721431809048","year -0.00488641557324099","eu -0.00395578904025262","report -0.00395578904025262","treaty -0.00389675013782176","vaccination -0.00315500154461767","river -0.00269814050590733","stand -0.00269814050590733","thursday -0.00186014491511133","move -0.00172267891291722","tedros -0.00172267891291722","quarantine -0.00153608590912369","visit -0.00153608590912369","control -0.001243334124995","global -0.001243334124995","social -0.001243334124995","distribution -0.001243334124995","digital -0.001243334124995","plan -0.00120382447480694","leader -0.00106649835918993","airport -0.000981755366616488","announce -0.000981755366616488","decision -0.000981755366616488","early -0.000981755366616488","get -0.000981755366616488","location -0.000981755366616488","rule -0.000981755366616488"
"63","use -0.00844690898106248","flower -0.00606981776895599","blatny -0.00606981776895599","export -0.00583235240640756","vaccine -0.00532050282582719","will -0.0047641935851892","reopen -0.00419484046261887","june -0.00267416553042965","bangladesh -0.00267416553042965","sunday -0.00252459573790909","germany -0.00234066772905972","work -0.00234066772905972","doctor -0.0019745611526466","since -0.0019745611526466","end -0.00149964578848294","federal -0.00149964578848294","status -0.00149964578848294","sector -0.00149964578848294","green -0.00149964578848294","tournament -0.00149964578848294","paulo -0.00149964578848294","unite -0.00144163945002629","care -0.0011906615517957","order -0.0011906615517957","put -0.0011906615517957","thursday -0.0011906615517957","us -0.0011906615517957","shipment -0.0011906615517957","date -0.00104820193440458","draw -0.00104820193440458"
"64","test -0.014926264787641","will -0.00776336492970059","must -0.0051229871322685","vaccination -0.00455593315038921","export -0.00416350346065736","seat -0.00361562739359383","open -0.00310634839604068","economic -0.00291909659636541","country -0.00277560626884815","year -0.00277560626884815","hospital -0.00223961124557009","accord -0.00218922433254415","hand -0.00202412900805066","relatively -0.00202412900805066","easter -0.00192258579739346","european -0.00167353536053311","germany -0.00167353536053311","work -0.00167353536053311","review -0.00167353536053311","certificate -0.00167353536053311","federal -0.0015771070181565","china -0.00150552078030325","less -0.00150552078030325","local -0.00150552078030325","top -0.00150552078030325","change -0.00147250908776136","place -0.00144199506573145","problem -0.00122789262280915","agency -0.00103116134441994","sign -0.00103116134441994"
"65","travel -0.0103754600007275","export -0.00620165156332764","commission -0.00511139233402635","leader -0.00413007076828087","eu -0.00367976546185489","country -0.00299923172736927","can -0.00285897408537916","allow -0.00263234262889878","germany -0.00248816484328085","work -0.00248816484328085","merkel -0.00248816484328085","german -0.0021435493128561","vaccination -0.0021435493128561","year -0.00194134986193095","month -0.00193342261941098","quarantine -0.00189813209475009","provide -0.00182048639496801","receive -0.00182048639496801","zealand -0.00182048639496801","america -0.00182048639496801","greece -0.00182048639496801","trudeau -0.00182048639496801","etienne -0.00182048639496801","case -0.00147858880296048","enter -0.0013395195792294","wednesday -0.0013395195792294","airport -0.00132238217882663","india -0.00132238217882663","canada -0.0013139661133269","due -0.00126557217281986"
"66","set -0.00375708536262731","italy -0.00372780715115906","pandemic -0.00356274032396409","travel -0.00310886504757035","game -0.00248889816203268","athlete -0.00248889816203268","event -0.00196433776971983","olympic -0.00196433776971983","rule -0.00196433776971983","tokyo -0.00196433776971983","agency -0.00194881939566771","leader -0.00187306235782825","risk -0.0016364581904319","passenger -0.00156384689648636","air -0.00150246400474696","organizer -0.00150246400474696","able -0.00149640855653355","order -0.00145247052261144","work -0.00135162237083097","singapore -0.00110955532109891","doctor -0.00109421218319783","problem -0.00109421218319783","easter -0.00109421218319783","merkel -0.00109421218319783","level -0.00102830587449121","last -0.000964995762428367","use -0.000956743289755591","call -0.000900036488039047","german -0.000864137663945108","letter -0.000864137663945108"
"67","test -0.00628050811940828","india -0.00622724744749936","australian -0.00480410147993215","pandemic -0.00389002749979528","citizen -0.00333635418660783","open -0.00218760983408517","ban -0.00191139495845349","government -0.00163725136220139","anyone -0.00147583219256908","reopen -0.00146982828724573","take -0.00139243278551293","vaccine -0.00128497787619797","world -0.00125187248435343","morrison -0.00119477718073646","seven -0.00119328164532351","around -0.0011567111401708","follow -0.000963078261616901","wednesday -0.000948663296757357","prison -0.000943564672646668","many -0.000941442070649501","operation -0.000941442070649501","entry -0.000903510157326815","home -0.000903510157326815","risk -0.000868714338926435","return -0.000867690150002209","certificate -0.000771545440862109","level -0.000746059736948634","face -0.00072210842040854","public -0.00072210842040854","sri -0.00072210842040854"
"68","japanese -0.0091249422833839","olympic -0.00607075259191314","two -0.00470278403721458","tokyo -0.00386545246434911","health -0.00301277245468523","sri -0.00275599083651357","us -0.00265894070282058","ban -0.00222610009187796","vaccine -0.00211635144070754","athlete -0.00209503535014244","positivity -0.00186335452212938","tam -0.00178868241523766","public -0.0016101503816921","game -0.00157001266958756","india -0.00139883175709621","zealand -0.00135300216698242","japans -0.00126293107447506","re -0.00126293107447506","speranza -0.00126293107447506","friday -0.00122075552940826","first -0.00109535663049054","question -0.00108858424679259","citizen -0.000976795021051302","dos -0.000947620565477814","staff -0.000920990816767331","respect -0.000920990816767331","pandemic -0.000888655867755772","wednesday -0.000865060830366526","enter -0.00077472262120748","order -0.000760144763874204"
"69","taiwan -0.0265840284183442","taipei -0.0101399583366636","island -0.00862611928693069","india -0.00617789825589943","city -0.00510139526994957","cecc -0.00499055145885663","travel -0.00459658121368922","council -0.00418533094705564","allow -0.00410954469269309","epidemic -0.00345285026428033","taiwans -0.00345285026428033","quarantine -0.00246693506861817","outbreak -0.00220316606944304","transmit -0.00220316606944304","australia -0.00206933853130475","last -0.00179255436711667","canada -0.00153587214880246","traveler -0.00131148744281739","us -0.00129921759011975","central -0.00129072340203051","suspend -0.00127316347949868","pakistan -0.00118837909478098","infection -0.00103709665805951","zealand -0.000981639720017524","call -0.000969458075805618","since -0.000969458075805618","state -0.00091287947098051","manage -0.000891875618284632","command -0.000889862182968937","ship -0.000857813769480797"
"70","olympic -0.0107511401353826","full -0.00818591606807584","travel -0.00762018090074745","tokyo -0.00676949343712641","india -0.00645337392671619","flight -0.00619909154139275","government -0.00316220152999269","japan -0.00292602917422891","prefecture -0.00268642670837893","torch -0.0022440449184985","ban -0.00215937066236327","quarantine -0.00215937066236327","allow -0.00201023991339355","australian -0.00192460562673868","relay -0.00143344449919935","australia -0.00141228720803377","emergency -0.001313193131947","suga -0.00124895894499488","include -0.00118607970506956","statement -0.00118607970506956","enter -0.00108043515384371","also -0.00100012466911503","border -0.000979753411316064","set -0.000979753411316064","arrival -0.000884027426689138","ministry -0.000884027426689138","bastian -0.000805116446113807","extension -0.000805116446113807","numb -0.000793250501743503","pakistan -0.000793250501743503"
"71","travel -0.00996919482825587","memorial -0.00502675469788944","government -0.00449915746244628","india -0.00449915746244628","get -0.0041041405536848","health -0.00407556355566674","life -0.00365042279892253","test -0.00348078293140369","taiwan -0.00329327413908626","die -0.00319911029165071","friend -0.00319911029165071","know -0.00319911029165071","flight -0.00311111021182375","ban -0.00293427347962683","quarantine -0.00276274682278577","monday -0.00259651366719255","change -0.00246580617946129","someone -0.00246580617946129","may -0.00245760736970851","allow -0.00243555797982337","island -0.0018442079504003","restriction -0.0018442079504003","challenge -0.00179170571343062","expert -0.00179170571343062","miami -0.00179170571343062","wen -0.00179170571343062","accord -0.0017094177504266","australian -0.00157981995013279","traveler -0.00157981995013279","two -0.00157981995013279"
"72","support -0.013421861338878","tell -0.0122542153486384","likely -0.0101215710898596","taiwan -0.00969637984193539","park -0.00738475757281565","health -0.00668219934356606","proof -0.00509847010680697","island -0.00499752542311505","test -0.00499752542311505","monday -0.00425010606982312","two -0.00356500229268641","respondent -0.00324758148210846","require -0.00272375108389433","japanese -0.00237923142049878","record -0.00221456102543116","athlete -0.0021208053861117","accord -0.001877461114694","city -0.001877461114694","emergency -0.001877461114694","measure -0.001877461114694","half -0.00182007272742646","end -0.00171997620352138","coronavirus -0.0016491425151357","now -0.0016491425151357","state -0.0016491425151357","cecc -0.00143579707300345","council -0.00143579707300345","flight -0.00143579707300345","minister -0.00143579707300345","look -0.00142999102410069"
"73","olympic -0.00899802283333001","taiwan -0.00850428108857387","park -0.00633181780559372","beasley -0.00502119132574846","island -0.00437519251374036","pandemic -0.00371978187868999","leave -0.00346882467675586","team -0.00346882467675586","protocol -0.00346882467675586","step -0.00342335600184074","taipei -0.0031193461961303","good -0.0026436199696418","health -0.00232036646061973","monday -0.00232036646061973","syndrome -0.00221066186241581","japan -0.00208086323761569","new -0.00185466212776958","feel -0.00167928403204848","four -0.00167928403204848","city -0.00164170299257071","cecc -0.00125528839601019","council -0.00125528839601019","emergency -0.00125528839601019","infection -0.00125528839601019","live -0.0012394251209864","service -0.0012394251209864","warn -0.0012394251209864","player -0.0012394251209864","nfl -0.0012394251209864","therapy -0.0012394251209864"
"74","airline -0.0121833872351352","sunday -0.00955239201307861","olympic -0.00690355426007899","say -0.00534823613540031","air -0.00374368869496977","may -0.00325737787413027","also -0.00290102603775516","park -0.00256604225809703","full -0.00225224487317299","japan -0.00195946455467561","crowd -0.00176920461349056","directly -0.00176920461349056","statement -0.00176920461349056","recover -0.00176920461349056","band -0.00176920461349056","garden -0.00176920461349056","announce -0.00172642028801323","tell -0.00168754404947868","vaccinate -0.00168754404947868","june -0.00143633794121661","can -0.00120571243121947","one -0.00120571243121947","airport -0.00100648627219529","date -0.00100648627219529","advance -0.00100648627219529","close -0.000995545138148202","die -0.000995545138148202","go -0.000995545138148202","life -0.000995545138148202","now -0.000995545138148202"
"75","spend -0.0138111901771984","economic -0.00585017720966052","south -0.00585017720966052","fine -0.00585017720966052","violation -0.00585017720966052","covid -0.00567659118113217","game -0.00513155710524454","unite -0.00357272568944922","also -0.0032460035940535","park -0.0032460035940535","month -0.00284581959834762","may -0.00247325943622947","people -0.00247325943622947","time -0.00247325943622947","tokyo -0.00247325943622947","tell -0.00212794985023987","case -0.00180954761788557","action -0.00142281459371371","around -0.00142281459371371","celebration -0.00142281459371371","condition -0.00142281459371371","majority -0.00142281459371371","pay -0.00142281459371371","try -0.00142281459371371","without -0.00142281459371371","consumer -0.00142281459371371","violate -0.00142281459371371","job -0.00142281459371371","weigh -0.00142281459371371","accordance -0.00142281459371371"
